BSSID,recordDate,latitude,longitude,accuracy,RSSI,ssid,securityType,Channel,frequency,capabilities,totalSurveys,inconsistentLocation,SNR,Estimated_Distance,AP_Load,Congestion_Level,Throughput,Packet_Loss,Latency,Jitter,Optimal_AP,Optimal_Rate,distance_moved,Mobility_Flag,Recovered_From_Disconnect,Avg_Neighbor_RSSI,Avg_Throughput_BSSID,Avg_PacketLoss_BSSID,Fairness_Index,Best_AP_Label,Composite_Score
7a:8e:29:4d:d5:b4,1970-01-01 00:27:59.171116902,52.1108016666667,-2.73036833333333,10.6999998092651,-95,BTWi-fi,OPEN,0,2412,[ESS],1,0,-5,146.7799267622069,24,175750.0,0.0,100,52795.0,6.07,0,24,0.0,False,False,-79.48005457901918,0.0,100.0,0.4448582420192499,AP12,0.08298185941043083
80:72:15:51:0c:4a,1970-01-01 00:27:59.171116902,52.1108016666667,-2.73036833333333,10.6999998092651,-91,SKYWKWRB,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-1,107.97751623277094,13,175750.0,0.0,100,52795.0,6.7,0,150,0.0,False,False,-79.4803756320732,0.0,100.0,0.4448582420192499,AP13,0.08492063492063491
38:a6:ce:62:7c:5e,1970-01-01 00:27:59.171116902,52.1108016666667,-2.73036833333333,10.6999998092651,-94,SKYWKWRB,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-4,135.93563908785256,6,175750.0,0.0,100,52795.0,7.43,0,36,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP9,0.06119803476946333
0c:8e:29:4d:d5:b3,1970-01-01 00:27:59.171116902,52.1108016666667,-2.73036833333333,10.6999998092651,-95,Smith Home,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-5,146.7799267622069,8,175750.0,0.0,100,52795.0,6.19,0,48,0.0,False,False,-79.48005457901918,0.0,100.0,0.4448582420192499,AP12,0.0807596371882086
10:06:45:e1:93:b8,1970-01-01 00:27:59.171118983,52.1108016666667,-2.73036833333333,10.6999998092651,-73,PLUSNET-RKS6,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,17,27.12272579332028,10,175750.0,3.09,93,52791.5,7.35,0,150,0.0,False,True,-79.48182037081628,3.09,93.0,0.4448582420192499,AP27,0.1792802151742153
d8:ec:5e:89:e1:1c,1970-01-01 00:27:59.171118984,52.1108016666667,-2.73036833333333,10.6999998092651,-80,Airband_89E11A,WPA2,2,5220,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,10,46.4158883361278,9,101250.0,2.0,99,30444.5,3.64,1,150,0.0,False,False,-79.48125852797175,2.0,99.0,0.4448582420192499,AP40,0.26967553662654126
50:70:43:3b:55:75,1970-01-01 00:27:59.171118984,52.1108016666667,-2.73036833333333,10.6999998092651,-85,SKYYPVVZ,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,5,68.12920690579611,8,101250.0,1.11,100,30445.0,7.05,1,36,0.0,False,False,-79.48085721165423,1.11,100.0,0.4448582420192499,AP27,0.17919976277448102
50:70:43:3b:55:72,1970-01-01 00:27:59.171118984,52.1108016666667,-2.73036833333333,10.6999998092651,-78,SKYYPVVZ,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,12,39.81071705534973,21,175750.0,1.09,100,52795.0,4.29,0,36,0.0,False,False,-79.48141905449876,1.09,100.0,0.4448582420192499,AP27,0.1831661237237322
5c:b1:3e:07:48:3e,1970-01-01 00:27:59.171118984,52.1108016666667,-2.73036833333333,10.6999998092651,-88,BTHub6-6R7P,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,2,85.76958985908941,29,175750.0,0.13,100,52795.0,9.38,0,12,0.0,False,False,-79.48061642186372,0.13,100.0,0.4448582420192499,AP7,0.04661596983450506
5e:b1:3e:07:4a:3f,1970-01-01 00:27:59.171118985,52.1108016666667,-2.73036833333333,10.6999998092651,-93,BTWi-fi,OPEN,0,2412,[ESS],1,0,-3,125.89254117941675,16,175750.0,0.0,100,52795.0,1.76,0,6,0.0,False,False,-79.4802151055462,0.0,100.0,0.4448582420192499,AP25,0.16959939531368104
cc:f9:57:23:49:aa,1970-01-01 00:27:59.171121058,52.1108016666667,-2.73036833333333,10.6999998092651,-92,Audi_MMI_4091,WPA2,1,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],0,0,-2,116.59144011798324,27,25300.0,0.0,100,7660.0,2.32,1,36,0.0,False,False,-79.48029536880969,0.0,100.0,0.4448582420192499,AP45,0.3055716793223834
72:b1:b5:9d:78:3b,1970-01-01 00:27:59.171121058,52.1108016666667,-2.73036833333333,10.6999998092651,-90,BTWi-fi,OPEN,0,2437,[ESS],2,0,0,100.0,25,175750.0,0.0,100,52795.0,8.22,0,18,0.0,False,False,-79.4804558953367,0.0,100.0,0.4448582420192499,AP9,0.060173847316704464
4c:b1:cd:79:6d:0c,1970-01-01 00:27:59.171121059,52.1108016666667,-2.73036833333333,10.6999998092651,-94,Motus-Internal,WPA2,2,5620,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0,-4,135.93563908785256,27,101250.0,0.0,100,30445.0,7.23,0,36,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP20,0.13568356891980513
4c:b1:cd:39:6d:0c,1970-01-01 00:27:59.171121059,52.1108016666667,-2.73036833333333,10.6999998092651,-94,ATFWEB,WPA2,2,5620,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][ESS],1,0,-4,135.93563908785256,15,101250.0,0.0,100,30445.0,6.15,0,6,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP23,0.15568356891980514
4c:b1:cd:b9:6d:0c,1970-01-01 00:27:59.171121060,52.1108016666667,-2.73036833333333,10.6999998092651,-94,IMPWEB,WPA2,2,5620,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,-4,135.93563908785256,23,101250.0,0.0,100,30445.0,9.51,0,48,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP14,0.09346134669758292
4c:b1:cd:f9:6d:0c,1970-01-01 00:27:59.171121060,52.1108016666667,-2.73036833333333,10.6999998092651,-96,Motus-Internal-V2,WPA2,2,5620,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,-6,158.48931924611142,7,101250.0,0.0,100,30445.0,6.4,0,12,0.0,False,False,-79.47997431575568,0.0,100.0,0.4448582420192499,AP21,0.1442512182017401
30:b1:b5:9d:78:3a,1970-01-01 00:27:59.171123122,52.1108016666667,-2.73036833333333,10.6999998092651,-89,BT-7TAW2J,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],0,0,1,92.61187281287933,17,175750.0,0.11,100,52795.0,5.53,0,72,0.0,False,False,-79.4805361586002,0.11,100.0,0.4448582420192499,AP17,0.114338462061838
e6:63:da:0a:09:c7,1970-01-01 00:27:59.171143293,52.1175716666667,-2.73173333333333,8.39999961853027,-97,Marsh Farm House Guest WiFi,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],0,0,-7,171.1328304161781,13,175750.0,0.0,100,52795.0,1.75,0,18,758.537966211204,True,False,-79.47989405249217,0.0,100.0,0.4448582420192499,AP23,0.15617913832199548
cc:d4:2e:23:85:d2,1970-01-01 00:27:59.171145327,52.1175716666667,-2.73173333333333,8.39999961853027,-80,BT-PWA5JT,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,10,46.4158883361278,16,175750.0,1.18,100,52795.0,3.54,0,54,0.0,False,False,-79.48125852797175,1.18,100.0,0.4448582420192499,AP28,0.19102828738554112
72:d4:2e:23:85:d3,1970-01-01 00:27:59.171145327,52.1175716666667,-2.73173333333333,8.39999961853027,-80,BTWi-fi,OPEN,0,2412,[ESS],1,0,10,46.4158883361278,12,175750.0,1.54,100,52795.0,3.92,0,150,0.0,False,False,-79.48125852797175,1.54,100.0,0.4448582420192499,AP28,0.18709523379392567
c8:d9:d2:54:9c:e8,1970-01-01 00:27:59.171145328,52.1175716666667,-2.73173333333333,8.39999961853027,-88,DIRECT-E6-HP DeskJet 2600 series,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0,2,85.76958985908941,12,175750.0,0.31,100,52795.0,2.38,0,36,0.0,False,False,-79.48061642186372,0.31,100.0,0.4448582420192499,AP26,0.1777975911868455
b0:3e:51:c9:6e:6b,1970-01-01 00:27:59.171145328,52.1175716666667,-2.73173333333333,8.39999961853027,-89,SKYSPX3X,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,1,92.61187281287933,28,101250.0,0.07,100,30445.0,8.86,1,150,0.0,False,False,-79.4805361586002,0.07,100.0,0.4448582420192499,AP18,0.12310873879231816
b0:3e:51:c9:6e:6e,1970-01-01 00:27:59.171145328,52.1175716666667,-2.73173333333333,8.39999961853027,-87,SKYSPX3X,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,3,79.43282347242814,29,175750.0,0.2,100,52795.0,8.72,0,24,0.0,False,False,-79.48069668512721,0.2,100.0,0.4448582420192499,AP9,0.06284310493755473
80:72:15:97:ad:ba,1970-01-01 00:27:59.171145328,52.1175716666667,-2.73173333333333,8.39999961853027,-91,SKYSPX3X,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-1,107.97751623277094,25,175750.0,0.0,100,52795.0,7.19,0,150,0.0,False,False,-79.4803756320732,0.0,100.0,0.4448582420192499,AP11,0.07584656084656083
b0:3e:51:71:92:c6,1970-01-01 00:27:59.171145329,52.1175716666667,-2.73173333333333,8.39999961853027,-94,SKYSPX3X,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-4,135.93563908785256,6,175750.0,0.0,100,52795.0,2.41,0,72,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP23,0.15416099773242628
b0:3e:51:ca:12:d6,1970-01-01 00:27:59.171145329,52.1175716666667,-2.73173333333333,8.39999961853027,-94,SKYSPX3X,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-4,135.93563908785256,13,175750.0,0.0,100,52795.0,7.07,0,48,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP10,0.06786470143613
6a:d4:2e:23:85:d2,1970-01-01 00:27:59.171145330,52.1175716666667,-2.73173333333333,8.39999961853027,-96,BTWi-fi,OPEN,2,5180,[ESS],1,0,-6,158.48931924611142,29,101250.0,0.0,100,30445.0,2.16,0,150,0.0,False,False,-79.47997431575568,0.0,100.0,0.4448582420192499,AP33,0.22276973672025865
6a:d4:2e:23:85:d3,1970-01-01 00:27:59.171145331,52.1175716666667,-2.73173333333333,8.39999961853027,-96,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0,-6,158.48931924611142,16,101250.0,0.0,100,30445.0,3.31,0,12,0.0,False,False,-79.47997431575568,0.0,100.0,0.4448582420192499,AP30,0.20147344042396234
cc:d4:2e:23:85:d1,1970-01-01 00:27:59.171145331,52.1175716666667,-2.73173333333333,8.39999961853027,-97,BT-PWA5JT,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-7,171.1328304161781,17,101250.0,0.0,100,30445.0,3.97,0,150,0.0,False,False,-79.47989405249217,0.0,100.0,0.4448582420192499,AP28,0.18584985765752246
38:a6:ce:60:f6:9e,1970-01-01 00:27:59.171147419,52.1175716666667,-2.73173333333333,8.39999961853027,-82,SKYSPX3X,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,8,54.116952654646376,23,175750.0,0.67,100,52795.0,1.27,0,18,0.0,False,False,-79.48109800144474,0.67,100.0,0.4448582420192499,AP33,0.22186529345312878
5e:3a:45:c8:b5:25,1970-01-01 00:27:59.171147420,52.1175716666667,-2.73173333333333,8.39999961853027,-92,DIRECT-25-HP M203 LaserJet,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-2,116.59144011798324,28,175750.0,0.0,100,52795.0,9.96,0,6,0.0,False,False,-79.48029536880969,0.0,100.0,0.4448582420192499,AP3,0.021148904006046864
38:a6:ce:60:f6:9b,1970-01-01 00:27:59.171147420,52.1175716666667,-2.73173333333333,8.39999961853027,-91,SKYSPX3X,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-1,107.97751623277094,12,101250.0,0.0,100,30445.0,8.18,1,150,0.0,False,False,-79.4803756320732,0.0,100.0,0.4448582420192499,AP19,0.12829505795986562
f0:9f:c2:32:37:36,1970-01-01 00:27:59.171149464,52.1175716666667,-2.73173333333333,8.39999961853027,-94,Marsh Farm House WiFi,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],0,0,-4,135.93563908785256,6,25300.0,0.0,100,7660.0,6.01,1,36,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP34,0.23043562490061467
f6:9f:c2:a7:81:d0,1970-01-01 00:27:59.171151495,52.1175716666667,-2.73173333333333,8.39999961853027,-70,Marsh Farm House WiFi,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,20,21.544346900318832,21,175750.0,1.82,100,52795.0,3.57,0,24,0.0,False,True,-79.48206116060679,1.82,100.0,0.4448582420192499,AP34,0.23000453006402308
62:a2:22:0b:aa:b5,1970-01-01 00:27:59.171151495,52.1175716666667,-2.73173333333333,8.39999961853027,-67,BTWi-fi,OPEN,0,2437,[ESS],1,0,23,17.11328304161781,11,175750.0,3.83,88,52789.0,9.32,0,54,0.0,False,False,-79.4823019503973,3.83,88.0,0.4448582420192499,AP27,0.18282273803184076
f0:9f:c2:2a:b2:bf,1970-01-01 00:27:59.171151495,52.1175716666667,-2.73173333333333,8.39999961853027,-70,Sky TV WiFi,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,20,21.544346900318832,7,175750.0,5.0,87,52788.5,7.28,0,48,0.0,False,False,-79.48206116060679,5.0,87.0,0.4448582420192499,AP33,0.22313146650622814
fa:9f:c2:a7:81:d0,1970-01-01 00:27:59.171151496,52.1175716666667,-2.73173333333333,8.39999961853027,-73,Marsh Farm House Guest WiFi,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,17,27.12272579332028,14,175750.0,2.27,97,52793.5,5.45,0,300,0.0,False,False,-79.48182037081628,2.27,97.0,0.4448582420192499,AP29,0.19680687131825939
f6:9f:c2:2a:b2:bf,1970-01-01 00:27:59.171151496,52.1175716666667,-2.73173333333333,8.39999961853027,-72,Marsh Farm House WiFi,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,18,25.118864315095795,6,175750.0,5.14,88,52789.0,4.87,0,12,0.0,False,False,-79.48190063407978,5.14,88.0,0.4448582420192499,AP39,0.25951839358899953
f0:9f:c2:a7:81:d0,1970-01-01 00:27:59.171151496,52.1175716666667,-2.73173333333333,8.39999961853027,-71,Sky TV WiFi,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,19,23.263050671536263,10,175750.0,3.45,91,52790.5,2.34,0,48,0.0,False,False,-79.48198089734329,3.45,91.0,0.4448582420192499,AP43,0.2872588697491348
fa:9f:c2:a8:81:d0,1970-01-01 00:27:59.171151497,52.1175716666667,-2.73173333333333,8.39999961853027,-90,Marsh Farm House Guest WiFi,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,0,100.0,14,25300.0,0.0,100,7660.0,9.07,1,12,0.0,False,False,-79.4804558953367,0.0,100.0,0.4448582420192499,AP28,0.1873744004108188
e6:63:da:0b:09:c7,1970-01-01 00:27:59.171151497,52.1175716666667,-2.73173333333333,8.39999961853027,-84,Marsh Farm House WiFi,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,6,63.09573444801933,26,25300.0,0.44,100,7660.0,6.69,1,48,0.0,False,False,-79.48093747491772,0.44,100.0,0.4448582420192499,AP38,0.25565039529460315
ea:63:da:0b:09:c7,1970-01-01 00:27:59.171151497,52.1175716666667,-2.73173333333333,8.39999961853027,-86,Marsh Farm House Guest WiFi,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,4,73.56422544596414,16,25300.0,0.47,100,7660.0,8.62,1,300,0.0,False,False,-79.48077694839073,0.47,100.0,0.4448582420192499,AP32,0.21336559875254554
78:3e:53:cc:7b:63,1970-01-01 00:27:59.171151497,52.1175716666667,-2.73173333333333,8.39999961853027,-88,SKY0180D,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,2,85.76958985908941,18,101250.0,0.21,100,30445.0,6.39,1,24,0.0,False,False,-79.48061642186372,0.21,100.0,0.4448582420192499,AP26,0.1734579447504961
f0:9f:c2:a8:81:d0,1970-01-01 00:27:59.171151497,52.1175716666667,-2.73173333333333,8.39999961853027,-89,Sky TV WiFi,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,1,92.61187281287933,25,25300.0,0.08,100,7660.0,9.58,1,48,0.0,False,False,-79.4805361586002,0.08,100.0,0.4448582420192499,AP27,0.18202109060957464
f6:9f:c2:a8:81:d0,1970-01-01 00:27:59.171151498,52.1175716666667,-2.73173333333333,8.39999961853027,-95,Marsh Farm House WiFi,WPA2,1,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],1,0,-5,146.7799267622069,24,25300.0,0.0,100,7660.0,5.75,1,72,0.0,False,False,-79.48005457901918,0.0,100.0,0.4448582420192499,AP34,0.23184907917121186
c0:a3:6e:48:cf:92,1970-01-01 00:27:59.171153584,52.1175716666667,-2.73173333333333,8.39999961853027,-80,SKYTC6C3,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0,10,46.4158883361278,28,175750.0,0.69,100,52795.0,1.62,0,54,0.0,False,False,-79.48125852797175,0.69,100.0,0.4448582420192499,AP33,0.2223589765848283
9c:31:c3:ff:5a:15,1970-01-01 00:27:59.171153584,52.1175716666667,-2.73173333333333,8.39999961853027,-86,SKYTC6C3,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,4,73.56422544596414,29,101250.0,0.27,100,30445.0,3.07,1,300,0.0,False,False,-79.48077694839073,0.27,100.0,0.4448582420192499,AP36,0.24225947789464988
6c:a0:b4:08:7c:25,1970-01-01 00:27:59.171153585,52.1175716666667,-2.73173333333333,8.39999961853027,-94,SKYTC6C3,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-4,135.93563908785256,21,101250.0,0.0,100,30445.0,4.44,0,36,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP28,0.1873502355864718
7a:75:dc:4c:48:b0,1970-01-01 00:27:59.171153585,52.1175716666667,-2.73173333333333,8.39999961853027,-94,BTWi-fi,OPEN,0,2437,[ESS],1,0,-4,135.93563908785256,13,175750.0,0.0,100,52795.0,8.91,0,36,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP5,0.03379062736205593
e4:75:dc:4c:48:b7,1970-01-01 00:27:59.171153585,52.1175716666667,-2.73173333333333,8.39999961853027,-90,BT-FRAH9F,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,0,100.0,12,175750.0,0.0,100,52795.0,2.42,0,24,0.0,False,False,-79.4804558953367,0.0,100.0,0.4448582420192499,AP25,0.16758125472411187
4c:22:f3:6a:05:c6,1970-01-01 00:27:59.171155664,52.1175716666667,-2.73173333333333,8.39999961853027,-65,BT-5RF6PW,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,25,14.6779926762207,8,175750.0,5.56,83,52786.5,1.51,0,72,0.0,False,True,-79.48246247692431,5.56,83.0,0.4448582420192499,AP54,0.3624068842986161
a4:ce:da:55:c0:13,1970-01-01 00:27:59.171155664,52.1175716666667,-2.73173333333333,8.39999961853027,-75,BT-NKATXJ,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0,15,31.6227766016838,18,175750.0,1.58,100,52795.0,8.17,0,72,0.0,False,False,-79.48165984428927,1.58,100.0,0.4448582420192499,AP19,0.1257432198608017
7a:ce:da:55:c0:14,1970-01-01 00:27:59.171155665,52.1175716666667,-2.73173333333333,8.39999961853027,-75,BTWi-fi,OPEN,0,2437,[ESS],2,0,15,31.6227766016838,18,175750.0,1.58,100,52795.0,1.43,0,54,0.0,False,False,-79.48165984428927,1.58,100.0,0.4448582420192499,AP37,0.2505580346756165
4c:22:f3:6a:05:c5,1970-01-01 00:27:59.171155665,52.1175716666667,-2.73173333333333,8.39999961853027,-77,BT-5RF6PW,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,13,36.86945064519576,14,101250.0,1.73,100,30445.0,5.22,1,12,0.0,False,False,-79.48149931776226,1.73,100.0,0.4448582420192499,AP37,0.24564528528422638
72:ce:da:55:c0:13,1970-01-01 00:27:59.171155666,52.1175716666667,-2.73173333333333,8.39999961853027,-86,BTWi-fi,OPEN,2,5180,[ESS],1,0,4,73.56422544596414,23,101250.0,0.33,100,30445.0,4.78,1,150,0.0,False,False,-79.48077694839073,0.33,100.0,0.4448582420192499,AP31,0.21111014180222018
9c:31:c3:ff:5a:12,1970-01-01 00:27:59.171155666,52.1175716666667,-2.73173333333333,8.39999961853027,-84,SKYTC6C3,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],2,0,6,63.09573444801933,20,175750.0,0.57,100,52795.0,9.38,0,300,0.0,False,False,-79.48093747491772,0.57,100.0,0.4448582420192499,AP9,0.06401516955578002
72:ce:da:55:c0:14,1970-01-01 00:27:59.171155666,52.1175716666667,-2.73173333333333,8.39999961853027,-86,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0,4,73.56422544596414,28,101250.0,0.28,100,30445.0,8.73,1,24,0.0,False,False,-79.48077694839073,0.28,100.0,0.4448582420192499,AP20,0.1375308848422079
a4:ce:da:55:c0:12,1970-01-01 00:27:59.171155666,52.1175716666667,-2.73173333333333,8.39999961853027,-87,BT-NKATXJ,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,3,79.43282347242814,18,101250.0,0.32,100,30445.0,4.13,1,54,0.0,False,False,-79.48069668512721,0.32,100.0,0.4448582420192499,AP33,0.21965959653266673
0c:8e:29:23:eb:ff,1970-01-01 00:27:59.171157769,52.1175716666667,-2.73173333333333,8.39999961853027,-60,BT-6ZA55X,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,30,10.0,7,175750.0,7.5,77,52783.5,9.15,0,54,0.0,False,True,-79.48286379324183,7.5,77.0,0.4448582420192499,AP40,0.27054174422840505
70:97:41:bb:f9:00,1970-01-01 00:27:59.171157769,52.1175716666667,-2.73173333333333,8.39999961853027,-85,EE-9GC2FQ,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,5,68.12920690579611,9,101250.0,1.0,100,30445.0,4.55,1,18,0.0,False,False,-79.48085721165423,1.0,100.0,0.4448582420192499,AP33,0.22454761968467626
70:97:41:bb:f9:01,1970-01-01 00:27:59.171157769,52.1175716666667,-2.73173333333333,8.39999961853027,-80,EE-9GC2FQ,WPA2,0,2462,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,10,46.4158883361278,6,175750.0,2.86,96,52793.0,4.96,0,12,0.0,False,False,-79.48125852797175,2.86,96.0,0.4448582420192499,AP28,0.18980559169444863
7a:8e:29:23:eb:f8,1970-01-01 00:27:59.171157769,52.1175716666667,-2.73173333333333,8.39999961853027,-61,BTWi-fi,OPEN,0,2412,[ESS],2,0,29,10.7977516232771,7,175750.0,7.25,78,52784.0,4.49,0,300,0.0,False,False,-79.48278352997833,7.25,78.0,0.4448582420192499,AP52,0.3486340497895207
a0:b5:3c:12:d9:18,1970-01-01 00:27:59.171157770,52.1175716666667,-2.73173333333333,8.39999961853027,-89,vodafone12D918,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,1,92.61187281287933,27,175750.0,0.07,100,52795.0,3.2,0,72,0.0,False,False,-79.4805361586002,0.07,100.0,0.4448582420192499,AP23,0.15714172316049488
72:8e:29:23:eb:ff,1970-01-01 00:27:59.171157770,52.1175716666667,-2.73173333333333,8.39999961853027,-89,BTWi-fi,OPEN,2,5180,[ESS],1,0,1,92.61187281287933,27,101250.0,0.07,100,30445.0,2.01,1,18,0.0,False,False,-79.4805361586002,0.07,100.0,0.4448582420192499,AP37,0.24996059064417
0c:8e:29:23:eb:fe,1970-01-01 00:27:59.171157771,52.1175716666667,-2.73173333333333,8.39999961853027,-90,BT-6ZA55X,WPA2,2,5180,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,0,100.0,7,101250.0,0.0,100,30445.0,1.88,1,24,0.0,False,False,-79.4804558953367,0.0,100.0,0.4448582420192499,AP37,0.24836308517074998
72:8e:29:23:eb:f8,1970-01-01 00:27:59.171157771,52.1175716666667,-2.73173333333333,8.39999961853027,-89,BTWifi-X,WPA2,2,5180,[WPA2-EAP-CCMP][RSN-EAP-CCMP][ESS],1,0,1,92.61187281287933,27,101250.0,0.07,100,30445.0,3.97,1,300,0.0,False,False,-79.4805361586002,0.07,100.0,0.4448582420192499,AP32,0.2136642943478737
62:e5:32:9b:8d:61,1970-01-01 00:27:59.171157771,52.1175716666667,-2.73173333333333,8.39999961853027,-94,BTWi-fi,OPEN,0,2437,[ESS],2,0,-4,135.93563908785256,18,175750.0,0.0,100,52795.0,9.99,0,48,0.0,False,False,-79.48013484228268,0.0,100.0,0.4448582420192499,AP2,0.01379062736205595
c4:e5:32:9b:8d:60,1970-01-01 00:27:59.171159887,52.1175716666667,-2.73173333333333,8.39999961853027,-92,BT-97CPXH,WPA2,0,2437,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,-2,116.59144011798324,26,175750.0,0.0,100,52795.0,3.93,0,150,0.0,False,False,-79.48029536880969,0.0,100.0,0.4448582420192499,AP20,0.13281557067271352
8c:19:b5:56:e8:11,1970-01-01 00:27:59.171159887,52.1175716666667,-2.73173333333333,8.39999961853027,-73,BT-KWCK8J,WPA2,0,2412,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],1,0,17,27.12272579332028,23,175750.0,1.42,100,52795.0,7.22,0,150,0.0,False,True,-79.48182037081628,1.42,100.0,0.4448582420192499,AP22,0.14875898534386453
